city,lat,lng,country,iso2,iso3,admin_name,capital,population
Zabol,31.0215,61.4815,Iran,IR,IRN,Sīstān va Balūchestān,minor,233968
Qazvin,36.2700,50.0000,Iran,IR,IRN,Qazvīn,admin,464551
Sirjan,29.4700,55.7300,Iran,IR,IRN,Kermān,minor,175000
Marv Dasht,29.8014,52.8215,Iran,IR,IRN,Fārs,minor,125000
Bam,29.1077,58.3620,Iran,IR,IRN,Kermān,minor,99268
Qasr-e Shirin,34.5124,45.5772,Iran,IR,IRN,Kermānshāh,minor,11202
Gonbad-e Kavus,37.2518,55.1715,Iran,IR,IRN,Golestān,minor,159982
Masjed Soleyman,31.9800,49.2999,Iran,IR,IRN,Khūzestān,minor,153663
Behbehan,30.5818,50.2615,Iran,IR,IRN,Khūzestān,minor,85707
Kashan,33.9804,51.5800,Iran,IR,IRN,Eşfahān,minor,250000
Fasa,28.9718,53.6715,Iran,IR,IRN,Fārs,minor,124458
Qomsheh,32.0115,51.8597,Iran,IR,IRN,Eşfahān,minor,118301
Varamin,35.3166,51.6466,Iran,IR,IRN,Tehrān,minor,179603
Chabahar,25.3004,60.6299,Iran,IR,IRN,Sīstān va Balūchestān,minor,65801
Qom,34.6500,50.9500,Iran,IR,IRN,Qom,admin,973000
Dezful,32.3804,48.4700,Iran,IR,IRN,Khūzestān,minor,315482
Gorgan,36.8303,54.4800,Iran,IR,IRN,Golestān,admin,281023
Rasht,37.3000,49.6300,Iran,IR,IRN,Gīlān,admin,594590
Sabzewar,36.2200,57.6300,Iran,IR,IRN,Khorāsān-e Raẕavī,minor,226183
Tehran,35.6719,51.4243,Iran,IR,IRN,Tehrān,primary,7873000
Ahvaz,31.2800,48.7200,Iran,IR,IRN,Khūzestān,admin,996000
Malayer,34.3200,48.8500,Iran,IR,IRN,Hamadān,minor,176573
Zanjan,36.6700,48.5000,Iran,IR,IRN,Zanjān,admin,357471
Bijar,35.8741,47.5937,Iran,IR,IRN,Kordestān,minor,53871
Neyshabur,36.2200,58.8200,Iran,IR,IRN,Khorāsān-e Raẕavī,minor,221700
Khvoy,38.5304,44.9700,Iran,IR,IRN,Āz̄arbāyjān-e Gharbī,minor,202728
Arak,34.0804,49.7000,Iran,IR,IRN,Markazī,admin,503647
Shar e Kord,32.3210,50.8540,Iran,IR,IRN,Chahār Maḩāl va Bakhtīārī,admin,129153
Reykjavik,64.1500,-21.9500,Iceland,IS,ISL,Höfuðborgarsvæði,primary,166212
Hofn,64.2723,-15.2139,Iceland,IS,ISL,Austurland,,1695
Akureyi,65.6666,-18.1000,Iceland,IS,ISL,,,16563
Borgarnes,64.5695,-21.8623,Iceland,IS,ISL,,,1783
Egilsstadir,65.2674,-14.3950,Iceland,IS,ISL,,,2265
Isafjordur,66.0833,-23.1500,Iceland,IS,ISL,,,2534
Keflavik,64.0166,-22.5666,Iceland,IS,ISL,,,7930
Saudarkrokur,65.7464,-19.6390,Iceland,IS,ISL,,,2682
Selfoss,63.9334,-20.9969,Iceland,IS,ISL,,,6275
Venice,45.4387,12.3350,Italy,IT,ITA,Veneto,admin,270816
Trento,46.0804,11.1200,Italy,IT,ITA,Trentino-Alto Adige,admin,107808
Cagliari,39.2224,9.1040,Italy,IT,ITA,Sardegna,admin,291511
Rome,41.8960,12.4833,Italy,IT,ITA,Lazio,primary,3339000
Trieste,45.6504,13.8000,Italy,IT,ITA,Friuli-Venezia Giulia,admin,216035
Palermo,38.1250,13.3500,Italy,IT,ITA,Sicilia,admin,863000
Marsala,37.8054,12.4387,Italy,IT,ITA,Sicilia,,77784
Campobasso,41.5630,14.6560,Italy,IT,ITA,Molise,admin,50762
L'Aquila,42.3504,13.3900,Italy,IT,ITA,Abruzzo,admin,68503
Civitavecchia,42.1004,11.8000,Italy,IT,ITA,Lazio,,61316
Catanzaro,38.9004,16.6000,Italy,IT,ITA,Calabria,admin,95251
Genoa,44.4100,8.9300,Italy,IT,ITA,Liguria,admin,647497
Ancona,43.6004,13.4999,Italy,IT,ITA,Marche,admin,100507
Bologna,44.5004,11.3400,Italy,IT,ITA,Emilia-Romagna,admin,488172
Potenza,40.6420,15.7990,Italy,IT,ITA,Basilicata,admin,69060
Bari,41.1142,16.8728,Italy,IT,ITA,Puglia,admin,500577
Milan,45.4700,9.2050,Italy,IT,ITA,Lombardy,admin,2945000
Turin,45.0704,7.6700,Italy,IT,ITA,Piedmont,admin,1652000
Naples,40.8400,14.2450,Italy,IT,ITA,Campania,admin,2250000
Florence,43.7800,11.2500,Italy,IT,ITA,Tuscany,admin,1500000
Aosta,45.7370,7.3150,Italy,IT,ITA,Valle d’Aosta,admin,34062
Perugia,43.1104,12.3900,Italy,IT,ITA,Umbria,admin,149125
Como,45.8100,9.0800,Italy,IT,ITA,Lombardy,minor,250000
Novara,45.4500,8.6200,Italy,IT,ITA,Piedmont,minor,100910
Asti,44.9300,8.2100,Italy,IT,ITA,Piedmont,minor,71276
Sassari,40.7300,8.5700,Italy,IT,ITA,Sardegna,minor,120729
Olbia,40.9143,9.5151,Italy,IT,ITA,Sardegna,minor,45366
Modena,44.6500,10.9200,Italy,IT,ITA,Emilia-Romagna,minor,175502
Ferrara,44.8504,11.6099,Italy,IT,ITA,Emilia-Romagna,minor,130992
Ravenna,44.4204,12.2200,Italy,IT,ITA,Emilia-Romagna,minor,134631
Treviso,45.6700,12.2400,Italy,IT,ITA,Veneto,minor,177309
Verona,45.4404,10.9900,Italy,IT,ITA,Veneto,minor,347459
Udine,46.0700,13.2400,Italy,IT,ITA,Friuli-Venezia Giulia,minor,119009
Bolzano,46.5004,11.3600,Italy,IT,ITA,Trentino-Alto Adige,minor,95895
Bergamo,45.7004,9.6700,Italy,IT,ITA,Lombardy,minor,200000
Salerno,40.6804,14.7699,Italy,IT,ITA,Campania,minor,954265
Pescara,42.4554,14.2187,Italy,IT,ITA,Abruzzo,minor,314789
Arezzo,43.4617,11.8750,Italy,IT,ITA,Tuscany,minor,91589
Siena,43.3170,11.3500,Italy,IT,ITA,Tuscany,minor,52625
Livorno,43.5511,10.3023,Italy,IT,ITA,Tuscany,minor,156274
Pisa,43.7205,10.4000,Italy,IT,ITA,Tuscany,minor,203336
Parma,44.8104,10.3200,Italy,IT,ITA,Emilia-Romagna,minor,166011
Catania,37.5000,15.0800,Italy,IT,ITA,Sicilia,minor,674542
Messina,38.2005,15.5500,Italy,IT,ITA,Sicilia,minor,252026
Ragusa,36.9300,14.7300,Italy,IT,ITA,Sicilia,minor,68956
Siracusa,37.0704,15.2900,Italy,IT,ITA,Sicilia,minor,123657
Reggio di Calabria,38.1150,15.6414,Italy,IT,ITA,Calabria,minor,180353
Vibo Valentia,38.6666,16.1000,Italy,IT,ITA,Calabria,minor,33957
Crotone,39.0833,17.1233,Italy,IT,ITA,Calabria,minor,60010
Foggia,41.4605,15.5600,Italy,IT,ITA,Puglia,minor,155203
Barletta,41.3200,16.2700,Italy,IT,ITA,Puglia,minor,107830
Taranto,40.5084,17.2300,Italy,IT,ITA,Puglia,minor,202033
Brindisi,40.6403,17.9300,Italy,IT,ITA,Puglia,minor,104437
Lecce,40.3604,18.1500,Italy,IT,ITA,Puglia,minor,162582
Benevento,41.1337,14.7500,Italy,IT,ITA,Campania,minor,61791
Caserta,41.0600,14.3374,Italy,IT,ITA,Campania,minor,250000
Saint Helier,49.1833,-2.1000,Jersey,JE,JEY,,primary,
Port Morant,17.8910,-76.3290,Jamaica,JM,JAM,Saint Thomas,,11536
Kingston,17.9771,-76.7674,Jamaica,JM,JAM,,primary,937700
Black River,18.0310,-77.8520,Jamaica,JM,JAM,Saint Elizabeth,admin,4229
Falmouth,18.4796,-77.6560,Jamaica,JM,JAM,Trelawny,admin,7779
Lucea,18.4430,-78.1790,Jamaica,JM,JAM,Hanover,admin,6289
Mandeville,18.0330,-77.5000,Jamaica,JM,JAM,Manchester,admin,47115
May Pen,17.9666,-77.2333,Jamaica,JM,JAM,Clarendon,admin,135142
Montego Bay,18.4667,-77.9167,Jamaica,JM,JAM,Saint James,admin,126008
Morant Bay,17.8814,-76.4093,Jamaica,JM,JAM,Saint Thomas,admin,
Port Antonio,18.1590,-76.3800,Jamaica,JM,JAM,Portland,admin,14400
Port Maria,18.3770,-76.9000,Jamaica,JM,JAM,Saint Mary,admin,7906
St. Ann's Bay,18.4326,-77.1995,Jamaica,JM,JAM,Saint Ann,admin,13671
Savanna-la-Mar,18.1640,-77.9480,Jamaica,JM,JAM,Westmoreland,admin,30000
Spanish Town,17.9833,-76.9500,Jamaica,JM,JAM,Saint Catherine,admin,432704
Half Way Tree,18.0333,-76.8000,Jamaica,JM,JAM,Saint Andrew,admin,96494
`Ajlun,32.3333,35.7528,Jordan,JO,JOR,‘Ajlūn,admin,
Amman,31.9500,35.9333,Jordan,JO,JOR,Al ‘Āşimah,primary,1060000
Ma'an,30.1920,35.7360,Jordan,JO,JOR,Ma‘ān,admin,50350
Al Aqabah,29.5270,35.0777,Jordan,JO,JOR,Al ‘Aqabah,admin,95048
Al Mafraq,32.2833,36.2333,Jordan,JO,JOR,Al Mafraq,admin,57118
Irbid,32.5500,35.8500,Jordan,JO,JOR,Irbid,admin,650000
As Salt,32.0392,35.7272,Jordan,JO,JOR,Al Balqā’,admin,140689
Jarash,32.2808,35.8993,Jordan,JO,JOR,Jarash,admin,
Az Zarqa,32.0700,36.1000,Jordan,JO,JOR,Az Zarqā’,admin,894691
Al Karak,31.1851,35.7047,Jordan,JO,JOR,Al Karak,admin,80062
At Tafilah,30.8333,35.6000,Jordan,JO,JOR,Aţ Ţafīlah,admin,25429
Madaba,31.7160,35.7939,Jordan,JO,JOR,Ma’dabā,admin,
Muroran,42.3500,140.9800,Japan,JP,JPN,Hokkaidō,,155676
Iwaki,37.0553,140.8900,Japan,JP,JPN,Fukushima,,357309
Sakata,38.9200,139.8501,Japan,JP,JPN,Yamagata,,100446
Tottori,35.5004,134.2333,Japan,JP,JPN,Tottori,,154098
Maizuru,35.4504,135.3333,Japan,JP,JPN,Kyōto,,92465
Hamamatsu,34.7181,137.7327,Japan,JP,JPN,Shizuoka,,977023
Takaoka,36.6700,137.0000,Japan,JP,JPN,Toyama,,170077
Asahikawa,43.7550,142.3800,Japan,JP,JPN,Hokkaidō,,356612
Tsuruoka,38.7004,139.8302,Japan,JP,JPN,Yamagata,,99820
Otaru,43.1887,140.9783,Japan,JP,JPN,Hokkaidō,,143792
Kawagoe,35.9177,139.4911,Japan,JP,JPN,Saitama,,337931
Hachioji,35.6577,139.3261,Japan,JP,JPN,Tōkyō,,579399
Hirosaki,40.5700,140.4700,Japan,JP,JPN,Aomori,,174972
Kure,34.2510,132.5656,Japan,JP,JPN,Hiroshima,,196991
Hachinohe,40.5100,141.5400,Japan,JP,JPN,Aomori,,239046
Matsumoto,36.2404,137.9700,Japan,JP,JPN,Nagano,,224926
Tokyo,35.6850,139.7514,Japan,JP,JPN,Tōkyō,primary,35676000
Tomakomai,42.6504,141.5500,Japan,JP,JPN,Hokkaidō,,174806
Obihiro,42.9304,143.1700,Japan,JP,JPN,Hokkaidō,,173890
Nagaoka,37.4504,138.8600,Japan,JP,JPN,Niigata,,195318
Koriyama,37.4100,140.3800,Japan,JP,JPN,Fukushima,,340560
Shimonoseki,33.9654,130.9454,Japan,JP,JPN,Fukuoka,,245786
Sasebo,33.1631,129.7177,Japan,JP,JPN,Nagasaki,,237444
Kanoya,31.3833,130.8500,Japan,JP,JPN,Kagoshima,,82335
Kitakyushu,33.8704,130.8200,Japan,JP,JPN,Fukuoka,,997536
Akita,39.7100,140.0900,Japan,JP,JPN,Akita,admin,320069
Aomori,40.8250,140.7100,Japan,JP,JPN,Aomori,admin,298394
Chiba,35.6000,140.1167,Japan,JP,JPN,Chiba,admin,
Fukui,36.0704,136.2200,Japan,JP,JPN,Fukui,admin,248707
Fukuoka,33.5950,130.4100,Japan,JP,JPN,Fukuoka,admin,2792000
Fukushima,37.7400,140.4700,Japan,JP,JPN,Fukushima,admin,294237
Gifu,35.4231,136.7628,Japan,JP,JPN,Gifu,admin,412895
Hiroshima,34.3878,132.4429,Japan,JP,JPN,Hiroshima,admin,2045000
Kagoshima,31.5860,130.5611,Japan,JP,JPN,Kagoshima,admin,555352
Kanazawa,36.5600,136.6400,Japan,JP,JPN,Ishikawa,admin,551249
Kobe,34.6800,135.1700,Japan,JP,JPN,Hyōgo,admin,1528478
Kochi,33.5624,133.5375,Japan,JP,JPN,Kōchi,admin,335570
Kofu,35.6504,138.5833,Japan,JP,JPN,Yamanashi,admin,197540
Kumamoto,32.8009,130.7006,Japan,JP,JPN,Kumamoto,admin,718232
Kyoto,35.0300,135.7500,Japan,JP,JPN,Kyōto,admin,1805000
Maebashi,36.3927,139.0727,Japan,JP,JPN,Gunma,admin,344871
Matsue,35.4670,133.0666,Japan,JP,JPN,Shimane,admin,156811
Matsuyama,33.8455,132.7658,Japan,JP,JPN,Ehime,admin,533541
Mito,36.3704,140.4800,Japan,JP,JPN,Ibaraki,admin,353892
Miyazaki,31.9182,131.4184,Japan,JP,JPN,Miyazaki,admin,324384
Morioka,39.7200,141.1300,Japan,JP,JPN,Iwate,admin,295172
Nagano,36.6500,138.1700,Japan,JP,JPN,Nagano,admin,594311
Nagasaki,32.7650,129.8850,Japan,JP,JPN,Nagasaki,admin,435455
Nagoya,35.1550,136.9150,Japan,JP,JPN,Aichi,admin,3230000
Naha,26.2072,127.6730,Japan,JP,JPN,Okinawa,admin,905238
Niigata,37.9200,139.0400,Japan,JP,JPN,Niigata,admin,569797
Oita,33.2432,131.5979,Japan,JP,JPN,Ōita,admin,448907
Okayama,34.6720,133.9171,Japan,JP,JPN,Okayama,admin,866092
Osaka,34.7500,135.4601,Japan,JP,JPN,Ōsaka,admin,11294000
Otsu,35.0064,135.8674,Japan,JP,JPN,Shiga,admin,536976
Sapporo,43.0750,141.3400,Japan,JP,JPN,Hokkaidō,admin,2544000
Sendai,38.2871,141.0217,Japan,JP,JPN,Miyagi,admin,2250000
Shizuoka,34.9858,138.3854,Japan,JP,JPN,Shizuoka,admin,701561
Takamatsu,34.3447,134.0448,Japan,JP,JPN,Kagawa,admin,334223
Tokushima,34.0674,134.5525,Japan,JP,JPN,Tokushima,admin,443760
Tottori,35.5000,134.2333,Japan,JP,JPN,Tottori,admin,
Toyama,36.7000,137.2300,Japan,JP,JPN,Toyama,admin,332812
Tsu,34.7171,136.5167,Japan,JP,JPN,Mie,admin,500000
Utsunomiya,36.5500,139.8700,Japan,JP,JPN,Tochigi,admin,667752
Wakayama,34.2231,135.1677,Japan,JP,JPN,Wakayama,admin,440006
Yamagata,38.2705,140.3200,Japan,JP,JPN,Yamagata,admin,272209
Yamaguchi,34.1833,131.4667,Japan,JP,JPN,Yamaguchi,admin,
Yokohama,35.3200,139.5800,Japan,JP,JPN,Kanagawa,admin,3697894
Saitama,35.9000,139.6500,Japan,JP,JPN,Saitama,admin,
Saga,33.2333,130.3000,Japan,JP,JPN,Saga,admin,
Kawasaki,35.5300,139.7050,Japan,JP,JPN,Kanagawa,,1437266
Nara,34.6833,135.8333,Japan,JP,JPN,Nara,admin,
Kushiro,42.9750,144.3747,Japan,JP,JPN,Hokkaidō,,198566
Kitami,43.8504,143.9000,Japan,JP,JPN,Hokkaidō,,113137
Hakodate,41.7950,140.7400,Japan,JP,JPN,Hokkaidō,,302984
Namanga,-2.5396,36.8000,Kenya,KE,KEN,,,13193
Nairobi,-1.2833,36.8167,Kenya,KE,KEN,Nairobi City,primary,3010000
Moyale,3.5200,39.0500,Kenya,KE,KEN,Marsabit,,24837
Kisumu,-0.0900,34.7500,Kenya,KE,KEN,Kisumu,admin,395615
Mombasa,-4.0400,39.6899,Kenya,KE,KEN,Mombasa,admin,882000
Nyeri,-0.4170,36.9510,Kenya,KE,KEN,Nyeri,admin,51084
Garissa,-0.4396,39.6700,Kenya,KE,KEN,Garissa,admin,67861
Kakamega,0.2904,34.7300,Kenya,KE,KEN,Kakamega,admin,63426
Nakuru,-0.2800,36.0700,Kenya,KE,KEN,Nakuru,admin,364727
Witu,-2.3796,40.4300,Kenya,KE,KEN,Lamu,,5380
Embu,-0.5196,37.4500,Kenya,KE,KEN,Embu,admin,58620
Homa Bay,-0.5273,34.4571,Kenya,KE,KEN,Homa Bay,admin,
Isiolo,0.3546,37.5822,Kenya,KE,KEN,Isiolo,admin,
Iten,0.6703,35.5081,Kenya,KE,KEN,Elgeyo/Marakwet,admin,
Kabarnet,0.4919,35.7430,Kenya,KE,KEN,Baringo,admin,
Kajiado,-1.8524,36.7768,Kenya,KE,KEN,Kajiado,admin,
Kapenguria,1.2389,35.1119,Kenya,KE,KEN,West Pokot,admin,
Kapsabet,0.2039,35.1050,Kenya,KE,KEN,Nandi,admin,
Kericho,-0.3596,35.2800,Kenya,KE,KEN,Kericho,admin,98852
Kerugoya,-0.4989,37.2803,Kenya,KE,KEN,Kirinyaga,admin,
Kiambu,-1.1714,36.8356,Kenya,KE,KEN,Kiambu,admin,
Kilifi,-3.6096,39.8500,Kenya,KE,KEN,Kilifi,admin,80339
Kisii,-0.6696,34.7600,Kenya,KE,KEN,Kisii,admin,28547
Kitale,1.0305,34.9899,Kenya,KE,KEN,Trans Nzoia,admin,150495
Kitui,-1.3670,38.0106,Kenya,KE,KEN,Kitui,admin,
Kwale,-4.1737,39.4521,Kenya,KE,KEN,Kwale,admin,
Lamu,-2.2620,40.9197,Kenya,KE,KEN,Lamu,admin,24525
Lodwar,3.1304,35.5700,Kenya,KE,KEN,Turkana,admin,20219
Machakos,-1.5095,37.2600,Kenya,KE,KEN,Machakos,admin,144925
Mandera,3.9414,41.8625,Kenya,KE,KEN,Mandera,admin,
Maralal,1.1105,36.6800,Kenya,KE,KEN,Samburu,admin,20841
Marsabit,2.3300,37.9800,Kenya,KE,KEN,Marsabit,admin,16460
Meru,0.0600,37.6400,Kenya,KE,KEN,Meru,admin,47226
Migori,-1.0634,34.4731,Kenya,KE,KEN,Migori,admin,
Murang'a,-0.7210,37.1526,Kenya,KE,KEN,Murang’a,admin,
Mwatate,-3.5050,38.3772,Kenya,KE,KEN,Taita/Taveta,admin,
Narok,-1.0808,35.8711,Kenya,KE,KEN,Narok,admin,
Nyamira,-0.5633,34.9358,Kenya,KE,KEN,Nyamira,admin,
Ol Kalou,-0.2643,36.3788,Kenya,KE,KEN,Nyandarua,admin,
Rumuruti,0.2725,36.5381,Kenya,KE,KEN,Laikipia,admin,
Wajir,1.7504,40.0500,Kenya,KE,KEN,Wajir,admin,45771
Wote,-1.7808,37.6288,Kenya,KE,KEN,Makueni,admin,
Busia,0.4586,34.1160,Kenya,KE,KEN,Busia,admin,
Kathwana,-0.3314,37.8686,Kenya,KE,KEN,Tharaka-Nithi,admin,
Sotik Post,-0.7813,35.3416,Kenya,KE,KEN,Bomet,admin,
Bungoma,0.5704,34.5600,Kenya,KE,KEN,Bungoma,admin,55962
Eldoret,0.5200,35.2700,Kenya,KE,KEN,Uasin Gishu,admin,353381
Hola,-1.4993,40.0301,Kenya,KE,KEN,Tana River,admin,
Karungu,-0.8496,34.1500,Kenya,KE,KEN,Migori,,2376
Siaya,0.0607,34.2881,Kenya,KE,KEN,Siaya,admin,
Naivasha,-0.7096,36.4300,Kenya,KE,KEN,Nakuru,,43983
Thika,-1.0396,37.0900,Kenya,KE,KEN,Kiambu,,99322
Konza,-1.7496,37.1200,Kenya,KE,KEN,Machakos,,2004
Eldama Ravine,0.0504,35.7200,Kenya,KE,KEN,Baringo,,17581
Tsavo,-2.9828,38.4666,Kenya,KE,KEN,Taita/Taveta,,414
Voi,-3.3696,38.5700,Kenya,KE,KEN,Taita/Taveta,,36487
Nanyuki,0.0204,37.0600,Kenya,KE,KEN,Laikipia,,36142
Malindi,-3.2100,40.1000,Kenya,KE,KEN,Kilifi,,94016
Kendu Bay,-0.3596,34.6400,Kenya,KE,KEN,Homa Bay,,91248
Mwingi,-0.9296,38.0700,Kenya,KE,KEN,Kitui,,11219
Sotik,-0.6796,35.1200,Kenya,KE,KEN,Bomet,,71285
Bishkek,42.8731,74.5852,Kyrgyzstan,KG,KGZ,Bishkek,primary,837000
Kara Balta,42.8306,73.8857,Kyrgyzstan,KG,KGZ,Chüy,minor,74133
Cholpon Ata,42.6513,77.0811,Kyrgyzstan,KG,KGZ,Ysyk-Köl,minor,18595
Tash Komur,41.3419,72.2314,Kyrgyzstan,KG,KGZ,Jalal-Abad,,23594
Karakol,42.4920,78.3818,Kyrgyzstan,KG,KGZ,Ysyk-Köl,admin,70171
At Bashy,41.1725,75.7968,Kyrgyzstan,KG,KGZ,Naryn,minor,15601
Naryn,41.4263,75.9911,Kyrgyzstan,KG,KGZ,Naryn,admin,52300
Jalal Abad,40.9429,73.0025,Kyrgyzstan,KG,KGZ,Jalal-Abad,admin,248899
Kok Yangak,41.0307,73.2058,Kyrgyzstan,KG,KGZ,Jalal-Abad,,15000
Toktogul,41.8826,72.9372,Kyrgyzstan,KG,KGZ,Jalal-Abad,minor,26115
Talas,42.5184,72.2429,Kyrgyzstan,KG,KGZ,Talas,admin,35172
Osh,40.5404,72.7900,Kyrgyzstan,KG,KGZ,Osh,admin,391277
Balykchy,42.4560,76.1854,Kyrgyzstan,KG,KGZ,Ysyk-Köl,,40527
Tokmak,42.8299,75.2846,Kyrgyzstan,KG,KGZ,Chüy,,112860
Batken,40.0626,70.8194,Kyrgyzstan,KG,KGZ,Batken,admin,
Phnom Penh,11.5500,104.9166,Cambodia,KH,KHM,Phnom Penh,primary,1466000
Ta Khmau,11.4833,104.9500,Cambodia,KH,KHM,Kandal,admin,
Sihanoukville,10.6359,103.5017,Cambodia,KH,KHM,Sihanoukville,admin,
Pursat,12.5337,103.9167,Cambodia,KH,KHM,Pursat,admin,52476
Prey Veng,11.4840,105.3240,Cambodia,KH,KHM,Prey Veng,admin,74000
Siem Reap,13.3666,103.8500,Cambodia,KH,KHM,Siem Reap,admin,109398
Stoeng Treng,13.5230,105.9740,Cambodia,KH,KHM,Stung Treng,admin,29665
Svay Rieng,11.0800,105.8010,Cambodia,KH,KHM,Svay Rieng,admin,23956
Takeo,10.9838,104.7833,Cambodia,KH,KHM,Takeo,admin,15264
Battambang,13.1000,103.2000,Cambodia,KH,KHM,Battambang,admin,154773
Kampong Cham,12.2004,105.4500,Cambodia,KH,KHM,Kampong Cham,admin,83233
Kompong Chhnang,12.2505,104.6666,Cambodia,KH,KHM,Kampong Chhnang,admin,75244
Kampong Spoe,11.4520,104.5190,Cambodia,KH,KHM,Kampong Speu,admin,33231
Kampong Thom,12.7111,104.8887,Cambodia,KH,KHM,Kampong Thom,admin,
Kampot,10.6171,104.1833,Cambodia,KH,KHM,Kampot,admin,50105
Krong Koh Kong,11.6175,102.9849,Cambodia,KH,KHM,Koh Kong,admin,33134
Kracheh,12.4690,106.0240,Cambodia,KH,KHM,Kratie,admin,19975
Krong Kep,10.4829,104.3167,Cambodia,KH,KHM,Kep,admin,
Pailin,12.8489,102.6093,Cambodia,KH,KHM,Pailin,admin,
Kampong Thum,12.7120,104.8890,Cambodia,KH,KHM,Kampong Thom,,19951
Lumphat,13.5070,106.9810,Cambodia,KH,KHM,Ratanakiri,minor,19205
Banlung,13.7394,106.9873,Cambodia,KH,KHM,Ratanakiri,admin,
Samraong,14.1817,103.5176,Cambodia,KH,KHM,Oddar Meanchey,admin,
Senmonorom,12.4500,107.2000,Cambodia,KH,KHM,Mondolkiri,admin,7944
Sisophon,13.5838,102.9833,Cambodia,KH,KHM,Banteay Meanchey,admin,50302
Suong,11.9118,105.6582,Cambodia,KH,KHM,Tbong Khmum,admin,
Phnum Tbeng Meanchey,13.8167,104.9667,Cambodia,KH,KHM,Preah Vihear,admin,24380
Tarawa,1.3382,173.0176,Kiribati,KI,KIR,,primary,28802
Moroni,-11.7042,43.2402,Comoros,KM,COM,Grande Comore,primary,128698
Basseterre,17.3020,-62.7170,Saint Kitts And Nevis,KN,KNA,Saint George Basseterre,primary,21887
Pyongsan,38.3367,126.3866,"Korea, North",KP,PRK,Hwangbuk,,66260
Kimhyonggwon,40.8175,128.1553,"Korea, North",KP,PRK,Yanggang,,3839
Chongju,39.6813,125.2163,"Korea, North",KP,PRK,P’yŏngbuk,,141769
Ongjin,37.9371,125.3571,"Korea, North",KP,PRK,Hwangnam,,69195
Chongjin,41.7846,129.7900,"Korea, North",KP,PRK,Hambuk,admin,672614
Chosan,40.8255,125.8008,"Korea, North",KP,PRK,Chagang,,7786
Changyon,38.2517,125.1021,"Korea, North",KP,PRK,Hwangnam,,48984
Hamhung,39.9101,127.5454,"Korea, North",KP,PRK,Hamnam,admin,773000
Sunchon,39.4236,125.9390,"Korea, North",KP,PRK,P’yŏngnam,,400629
Kilchu,40.9604,129.3204,"Korea, North",KP,PRK,Hambuk,,101165
Taedong,40.6171,125.4501,"Korea, North",KP,PRK,P’yŏngbuk,,1884
Sariwon,38.5070,125.7620,"Korea, North",KP,PRK,Hwangbuk,admin,154942
P'yongsong,39.2464,125.8719,"Korea, North",KP,PRK,P’yŏngnam,admin,
Wonsan,39.1605,127.4308,"Korea, North",KP,PRK,Kangwŏn,admin,329207
Munchon,39.3813,127.2517,"Korea, North",KP,PRK,Kangwŏn,,73619
Manpo,41.1454,126.2958,"Korea, North",KP,PRK,Chagang,,186827
Sinuiju,40.0859,124.4213,"Korea, North",KP,PRK,P’yŏngbuk,admin,288112
Sin-Ni,39.4880,125.4640,"Korea, North",KP,PRK,P’yŏngnam,,19463
Musan,42.2304,129.2304,"Korea, North",KP,PRK,Hambuk,,80146
Kaesong,37.9640,126.5644,"Korea, North",KP,PRK,Hwangnam,minor,338155
Kimchaek,40.6723,129.2027,"Korea, North",KP,PRK,Hambuk,minor,187270
Hungnam,39.8231,127.6232,"Korea, North",KP,PRK,Hamnam,,751322
Haeju,38.0394,125.7144,"Korea, North",KP,PRK,Hwangnam,admin,224231
Kanggye,40.9732,126.6032,"Korea, North",KP,PRK,Chagang,admin,299514
Hyeson,41.3927,128.1927,"Korea, North",KP,PRK,Yanggang,admin,227461
Rajin,42.2489,130.3003,"Korea, North",KP,PRK,Nasŏn,admin,
Sonbong,42.3377,130.4027,"Korea, North",KP,PRK,Nasŏn,,60864
Pyongyang,39.0194,125.7547,"Korea, North",KP,PRK,P’yŏngyang,primary,3300000
Nampo,38.7669,125.4524,"Korea, North",KP,PRK,,admin,1127000
Gyeongju,35.8428,129.2117,"Korea, South",KR,KOR,Gyeongbuk,,155237
Iksan,35.9410,126.9454,"Korea, South",KR,KOR,Jeonbuk,,283501
Songnam,37.4386,127.1378,"Korea, South",KR,KOR,Gyeonggi,,942000
Ulsan,35.5467,129.3170,"Korea, South",KR,KOR,Ulsan,admin,1061000
Wonju,37.3551,127.9396,"Korea, South",KR,KOR,Gangwon,,243387
Seoul,37.5663,126.9997,"Korea, South",KR,KOR,Seoul,primary,9796000
Ansan,37.3481,126.8595,"Korea, South",KR,KOR,Gyeonggi,,739493
Gunsan,35.9818,126.7160,"Korea, South",KR,KOR,Jeonbuk,,244080
Jeju,33.5101,126.5219,"Korea, South",KR,KOR,Jeju,admin,408364
Busan,35.0951,129.0100,"Korea, South",KR,KOR,Busan,admin,3480000
Incheon,37.4761,126.6422,"Korea, South",KR,KOR,Incheon,admin,2550000
Daegu,35.8668,128.6070,"Korea, South",KR,KOR,Daegu,admin,2460000
Gwangju,35.1710,126.9104,"Korea, South",KR,KOR,Gwangju,admin,1440000
Daejeon,36.3355,127.4250,"Korea, South",KR,KOR,Daejeon,admin,1468000
Changwon,35.2191,128.5836,"Korea, South",KR,KOR,Gyeongnam,admin,1081499
Sokcho,38.2087,128.5912,"Korea, South",KR,KOR,Gangwon,minor,85430
Eumseong,36.9353,127.6897,"Korea, South",KR,KOR,Chungbuk,,10077
